date,OT,1,2,3,4,5,6,7
2013/12/8,3.9,6,24,22.1,85,2.2,18.6,0.4
2013/12/9,4.11,6,24,21.89,84.2,1.6,18.6,0.4
2013/12/10,4,6,24,22,84.6,2,18.6,0.4
2013/12/11,4,6,24,22,84.6,2,18.2,0.4
2013/12/12,4.5,6,24,21.5,82.7,2.2,18.2,0.4
2013/12/13,4.5,6,24,21.5,82.7,2,18.5,0.4
2013/12/14,4.6,6,24,21.4,82.3,2.2,18.2,0.4
2013/12/15,4.6,6,24,21.4,82.3,2.2,18.2,0.4
2013/12/16,4.5,6,24,21.5,82.7,2,18.2,0.4
2013/12/17,4.71,6,24,21.29,81.9,2,18.5,0.4
2013/12/18,4.71,6,24,21.29,81.9,2,18.2,0.4
2013/12/19,4.71,6,24,21.29,81.9,2,18.2,0.4
2013/12/20,5.1,6,24,20.9,80.4,2.2,18.2,0.4
2013/12/21,4.99,6,24,21.01,80.8,2,18.4,0.4
2013/12/22,5.2,6,24,20.8,80,2.2,18.2,0.4
2013/12/23,5.2,6,24,20.8,80,2,18.5,0.4
2013/12/24,5.2,6,24,20.8,80,2.2,18.6,0.4
2013/12/25,5.2,6,24,20.8,80,2.2,18.6,0.4
2013/12/26,5.2,6,24,20.8,80,2.2,18.6,0.4
2013/12/27,5.2,6,24,20.8,80,2,18.6,0.4
2013/12/28,5.2,6,24,20.8,80,2,18.6,0.4
2013/12/29,5.2,6,24,20.8,80,2,18.6,0.4
2013/12/30,5.3,6,24,20.7,79.6,2,18.3,0.4
2013/12/31,5.41,6,24,20.59,79.2,2,18.6,0.4
2014/1/1,5.49,6,24,20.51,78.9,2.1,18.6,0.4
2014/1/2,5.2,6,24,20.8,80,2,18.3,0.4
2014/1/3,5.49,6,24,20.51,78.9,2.2,18.6,0.4
2014/1/4,5.41,6,24,20.59,79.2,2,18.6,0.4
2014/1/5,5.49,6,24,20.51,78.9,2.2,18.6,0.4
2014/1/6,5.49,6,24,20.51,78.9,2,18.6,0.4
2014/1/7,5.59,6,24,20.41,78.5,2,18.8,0.4
2014/1/8,5.8,6,24,20.2,77.7,2.2,18.6,0.4
2014/1/9,4.5,6,24,21.5,82.7,1.8,18.8,0.4
2014/1/10,5.69,6,24,20.31,78.1,2.2,18.8,0.5
2014/1/11,5.69,6,24,20.31,78.1,2.1,18.8,0.5
2014/1/12,5.69,6,24,20.31,78.1,1.9,18.8,0.5
2014/1/13,5.59,6,24,20.41,78.5,2,18.4,0.5
2014/1/14,5.59,6,24,20.41,78.5,1.8,19.4,0.5
2014/1/15,5.8,6,24,20.2,77.7,2.2,19.5,0.5
2014/1/16,5.69,6,24,20.31,78.1,1.6,19,0.5
2014/1/17,5.8,6,24,20.2,77.7,2.3,19.5,0.5
2014/1/18,5.51,6,24,20.49,78.8,1.8,18.5,0.5
2014/1/19,5.69,6,24,20.31,78.1,1.8,19.5,0.5
2014/1/20,5.8,6,24,20.2,77.7,2.3,19.5,0.5
2014/1/21,5.8,6,24,20.2,77.7,1.6,18.8,0.5
2014/1/22,6.01,6,24,19.99,76.9,2.3,19.3,0.5
2014/1/23,5.9,6,24,20.1,77.3,1.5,18.5,0.5
2014/1/24,5.9,6,24,20.1,77.3,1.8,18.9,0.6
2014/1/25,6.11,6,24,19.89,76.5,2.3,18.9,0.6
2014/1/26,6.11,6,24,19.89,76.5,1.6,18.5,0.6
2014/1/27,6.01,6,24,19.99,76.9,2.3,19.2,0.6
2014/1/28,5.9,6,24,20.1,77.3,1.8,18.4,0.6
2014/1/29,5.9,6,24,20.1,77.3,1.9,19.2,0.6
2014/1/30,6.01,6,24,19.99,76.9,2.4,19.2,0.6
2014/1/31,5.9,6,24,20.1,77.3,1.5,18.6,0.6
2014/2/1,6.01,6,24,19.99,76.9,1.6,18.8,0.6
2014/2/2,6.11,6,24,19.89,76.5,2.1,19,0.6
2014/2/3,6.01,6,24,19.99,76.9,1.8,19.2,0.6
2014/2/4,6.11,6,24,19.89,76.5,1.8,19.2,0.6
2014/2/5,5.9,6,24,20.1,77.3,2,18.8,0.6
2014/2/6,5.69,6,24,20.31,78.1,1.8,18.8,0.6
2014/2/7,5.69,6,24,20.31,78.1,2,19.6,0.6
2014/2/8,5.69,6,24,20.31,78.1,1.7,18.5,0.6
2014/2/9,5.8,6,24,20.2,77.7,2.1,19.9,0.6
2014/2/10,5.8,6,24,20.2,77.7,2.1,18.9,0.6
2014/2/11,5.69,6,24,20.31,78.1,1.8,19.2,0.6
2014/2/12,5.9,6,24,20.1,77.3,2.3,19.2,0.5
2014/2/13,5.9,6,24,20.1,77.3,1.8,18.6,0.5
2014/2/14,6.01,6,24,19.99,76.9,2,19.8,0.6
2014/2/15,6.01,6,24,19.99,76.9,2.3,18.8,0.6
2014/2/16,6.01,6,24,19.99,76.9,1.5,19,0.6
2014/2/17,6.01,6,24,19.99,76.9,2.2,19.1,0.6
2014/2/18,6.11,6,24,19.89,76.5,2.2,19.1,0.6
2014/2/19,6.01,6,24,19.99,76.9,1.5,19.6,0.6
2014/2/20,6.01,6,24,19.99,76.9,2.3,18.8,0.6
2014/2/21,5.9,6,24,20.1,77.3,1.5,18.9,0.6
2014/2/22,5.8,6,24,20.2,77.7,2.3,20.1,0.6
2014/2/23,5.9,6,24,20.1,77.3,2.2,18.6,0.6
2014/2/24,5.8,6,24,20.2,77.7,1.8,19.8,0.6
2014/2/25,6.01,6,24,19.99,76.9,2.2,19.6,0.6
2014/2/26,5.9,6,24,20.1,77.3,1.8,18.6,0.6
2014/2/27,5.8,6,24,20.2,77.7,1.8,9.7,0.7
2014/2/28,5.69,6,24,20.31,78.1,2.3,18.6,0.6
2014/3/1,5.8,6,24,20.2,77.7,1.4,19.3,0.6
2014/3/2,5.69,6,24,20.31,78.1,2,20.1,0.6
2014/3/3,5.59,6,24,20.41,78.5,1.8,18.5,0.6
2014/3/4,5.41,6,24,20.59,79.2,1.3,20,0.6
2014/3/5,5.3,6,24,20.7,79.6,2.3,18.8,0.6
2014/3/6,5.41,6,24,20.59,79.2,1.3,18.8,0.6
2014/3/7,5.3,6,24,20.7,79.6,2,20.1,0.4
2014/3/8,5.3,6,24,20.7,79.6,2,19.4,0.4
2014/3/9,5.41,6,24,20.59,79.2,2,18.8,0.4
2014/3/10,5.3,6,24,20.7,79.6,1.3,18.1,0.4
2014/3/11,5.3,6,24,20.7,79.6,2.1,20.1,0.4
2014/3/12,5.3,6,24,20.7,79.6,2.1,18.2,0.4
2014/3/13,5.3,6,24,20.7,79.6,1.3,19.8,0.4
2014/3/14,5.3,6,24,20.7,79.6,2.3,19,0.4
2014/3/15,5.41,6,24,20.59,79.2,1.5,18.8,0.4
2014/3/16,5.3,6,24,20.7,79.6,2.2,20.4,0.4
2014/3/17,5.3,6,24,20.7,79.6,2,18.9,0.4
2014/3/18,5.3,6,24,20.7,79.6,1.2,19.8,0.4
2014/3/19,5.3,6,24,20.7,79.6,2.3,20.3,0.4
2014/3/20,5.3,6,24,20.7,79.6,1.5,18.1,0.4
2014/3/21,5.3,6,24,20.7,79.6,1.4,21,0.4
2014/3/22,5.41,6,24,20.59,79.2,2.3,19.8,0.4
2014/3/23,5.49,6,24,20.51,78.9,1.9,18.2,0.4
2014/3/24,5.41,6,24,20.59,79.2,2.1,19.8,0.4
2014/3/25,5.49,6,24,20.51,78.9,2.5,18.8,0.4
2014/3/26,5.49,6,24,20.51,78.9,1.5,19.7,0.4
2014/3/27,5.59,6,24,20.41,78.5,2.4,20.8,0.4
2014/3/28,5.69,6,24,20.31,78.1,2.2,18.2,0.4
2014/3/29,5.69,6,24,20.31,78.1,1.8,19.2,0.4
2014/3/30,5.8,6,24,20.2,77.7,2.3,21,0.4
2014/3/31,5.8,6,24,20.2,77.7,2.2,18.7,0.4
2014/4/1,5.8,6,24,20.2,77.7,1.8,20.3,0.4
2014/4/2,5.9,6,24,20.1,77.3,2.3,20.1,0.4
2014/4/3,5.9,6,24,20.1,77.3,2.2,19,0.4
2014/4/4,5.69,6,24,20.31,78.1,1,22,0.4
2014/4/5,5.59,6,24,20.41,78.5,1.2,22.1,0.3
2014/4/6,5.59,6,24,20.41,78.5,1.2,19,0.2
2014/4/7,5.51,6,24,20.49,78.8,1.4,20,0.4
2014/4/8,5.59,6,24,20.41,78.5,2.1,21,0.4
2014/4/9,5.49,6,24,20.51,78.9,2,20.4,0.4
2014/4/10,5.49,6,24,20.51,78.9,2,21.8,0.4
2014/4/11,5.49,6,24,20.51,78.9,2.2,21,0.4
2014/4/12,5.59,6,24,20.41,78.5,2,21,0.4
2014/4/13,5.41,6,24,20.59,79.2,1.8,21.8,0.4
2014/4/14,5.59,6,24,20.41,78.5,2.4,20.8,0.4
2014/4/15,5.51,6,24,20.49,78.8,2,21.8,0.4
2014/4/16,5.41,6,24,20.59,79.2,2.1,21,0.4
2014/4/17,5.41,6,24,20.59,79.2,2,21,0.4
2014/4/18,5.41,6,24,20.59,79.2,1.8,20,0.4
2014/4/19,5.41,6,24,20.59,79.2,2,20,0.4
2014/4/20,5.3,6,24,20.7,79.6,2.2,22,0.4
2014/4/21,5.3,6,24,20.7,79.6,2.1,20,0.4
2014/4/22,5.3,6,24,20.7,79.6,2.2,22,0.4
2014/4/23,5.41,6,24,20.59,79.2,2.3,21.6,0.4
2014/4/24,5.3,6,24,20.7,79.6,2.2,21,0.4
2014/4/25,5.23,6,24,20.77,79.9,2,21,0.4
2014/4/26,5.49,6,24,20.51,78.9,2.1,21.2,0.4
2014/4/27,5.59,6,24,20.41,78.5,2.2,21,0
2014/4/28,5.59,6,24,20.41,78.5,2.1,21,0
2014/4/29,5.69,6,24,20.31,78.1,2.2,21.2,0.4
2014/4/30,5.59,6,24,20.41,78.5,2.4,21.3,0.4
2014/5/1,5.59,6,24,20.41,78.5,2.1,21.2,0.4
2014/5/2,5.69,6,24,20.31,78.1,2.2,22,0.4
2014/5/3,5.59,6,24,20.41,78.5,2.2,20.2,0.4
2014/5/4,5.51,6,24,20.49,78.8,2.3,21,0.4
2014/5/5,5.41,6,24,20.59,79.2,2.5,21.2,0.4
2014/5/6,5.41,6,24,20.59,79.2,2.2,21.2,0.4
2014/5/7,5.49,6,24,20.51,78.9,2.4,20.9,0.4
2014/5/8,5.41,6,24,20.59,79.2,2.5,21,0.4
2014/5/9,5.49,6,24,20.51,78.9,2.4,21.3,0.4
2014/5/10,5.41,6,24,20.59,79.2,2.3,21.2,0.4
2014/5/11,5.41,6,24,20.59,79.2,2.4,20.8,0.4
2014/5/12,5.49,6,24,20.51,78.9,2.5,21.2,0.4
2014/5/13,5.59,6,24,20.41,78.5,2.2,21.2,0.4
2014/5/14,5.59,6,24,20.41,78.5,2.4,20.4,0.4
2014/5/15,5.59,6,24,20.41,78.5,2.2,22,0.4
2014/5/16,5.59,6,24,20.41,78.5,2,22,0.4
2014/5/17,5.69,6,24,20.31,78.1,2,22,0.4
2014/5/18,5.69,6,24,20.31,78.1,2,22,0.4
2014/5/19,5.59,6,24,20.41,78.5,2,22,0.4
2014/5/20,5.59,6,24,20.41,78.5,2,22,0.4
2014/5/21,5.49,6,24,20.51,78.9,2,21,0.4
2014/5/22,5.41,6,24,20.59,79.2,2,22,0.4
2014/5/23,5.41,6,24,20.59,79.2,1.9,21.6,0.4
2014/5/24,5.41,6,24,20.59,79.2,2,22,0.4
2014/5/25,5.51,6,24,20.49,78.8,2,22,0.4
2014/5/26,5.41,6,24,20.59,79.2,2,22,0.4
2014/5/27,5.49,6,24,20.51,78.9,2,21.8,0.4
2014/5/28,5.59,6,24,20.41,78.5,2,21,0.4
2014/5/29,5.59,6,24,20.41,78.5,2,22,0.4
2014/5/30,5.51,6,24,20.49,78.8,2,22,0.4
2014/5/31,5.41,6,24,20.59,79.2,2,21,0.4
2014/6/1,5.41,6,24,20.59,79.2,2,22,0.4
2014/6/2,5.41,6,24,20.59,79.2,2,21,0.3
2014/6/3,5.41,6,24,20.59,79.2,2,21,0.3
2014/6/4,5.3,6,24,20.7,79.6,2,21,0.3
2014/6/5,5.3,6,24,20.7,79.6,2,21,0.3
2014/6/6,5.2,6,24,20.8,80,1.8,21.2,0.3
2014/6/7,5.3,6,24,20.7,79.6,2,22,0.3
2014/6/8,5.41,6,24,20.59,79.2,2,22,0.3
2014/6/9,5.49,6,24,20.51,78.9,1.8,21,0.3
2014/6/10,5.49,6,24,20.51,78.9,2,21.4,0.3
2014/6/11,5.49,6,24,20.51,78.9,2.4,22,0.3
2014/6/12,5.49,6,24,20.51,78.9,2,22,0.4
2014/6/13,4,6,24,22,84.6,1.8,22,0.2
2014/6/14,5.89,6,24,21.11,78.2,2,22,0.4
2014/6/15,5.86,6,24,21.14,78.3,2,21.8,0.4
2014/6/16,6.94,6,24,25.06,78.3,2.2,22,0.4
2014/6/17,5.62,6,24,20.38,78.4,2.2,21,0.4
2014/6/18,5.64,6,24,21.36,79.1,2,21,0.4
2014/6/19,5.83,6,24,18.17,75.7,2,22,0.4
2014/6/20,6.02,6,24,21.98,78.5,2,22,0.4
2014/6/21,6.21,6,24,22.79,78.6,2.2,22,0.4
2014/6/22,5.92,6,24,19.08,76.3,2.2,21.8,0.4
2014/6/23,5.82,6,24,17.18,74.7,2,21,0.4
2014/6/24,5.85,6,24,16.15,73.4,2,21,0.4
2014/6/25,5.97,6,24,19.03,76.1,2,21,0.4
2014/6/26,5.6,6,24,22.4,80,1.4,21,0.3
2014/6/27,4.56,6,24,16.44,78.3,1.3,22.6,0.2
2014/6/28,4.77,6,24,17.23,78.3,2.2,22,0.4
2014/6/29,4.56,6,24,16.44,78.3,2,21.6,0.3
2014/6/30,4.34,6,24,15.66,78.3,1.2,22,0.3
2014/7/1,4.77,6,24,17.23,78.3,2.2,22,0.4
2014/7/2,4.56,6,24,16.44,78.3,2,22,0.3
2014/7/3,4.32,6,24,15.68,78.4,2,22,0.4
2014/7/4,4.75,6,24,17.25,78.4,2,22,0.3
2014/7/5,4.54,6,24,16.46,78.4,2,21.8,0.3
2014/7/6,4.75,6,24,17.25,78.4,2,22,0.3
2014/7/7,4.77,6,24,17.23,78.3,2,22,0.3
2014/7/8,4.99,6,24,18.01,78.3,1.8,22,0.3
2014/7/9,4.77,6,24,17.23,78.3,2,22,0.3
2014/7/10,4.77,6,24,17.23,78.3,2,23,0.3
2014/7/11,4.56,6,24,16.44,78.3,1.8,22,0.3
2014/7/12,4.56,6,24,16.44,78.3,1.8,21.2,0.3
2014/7/13,4.77,6,24,17.23,78.3,2,22,0.3
2014/7/14,4.12,6,24,14.88,78.3,1.8,22,0.3
2014/7/15,4.73,6,24,17.27,78.5,1.8,22,0.3
2014/7/16,4.73,6,24,17.27,78.5,2,22,0.3
2014/7/17,4.73,6,24,17.27,78.5,2,22,0.3
2014/7/18,4.94,6,24,18.06,78.5,2.2,22,0.4
2014/7/19,4.94,6,24,18.06,78.5,2.1,22,0.4
2014/7/20,4.24,6,24,15.76,78.8,1.8,21.2,0.3
2014/7/21,4.69,6,24,17.31,78.7,2,22.4,0.4
2014/7/22,4.69,6,24,17.31,78.7,2,22,0.4
2014/7/23,4.9,6,24,18.1,78.7,1.8,21.4,0.3
2014/7/24,4.94,6,24,18.06,78.5,2,22,0.4
2014/7/25,4.97,6,24,18.03,78.4,2,22,0.4
2014/7/26,4.73,6,24,17.27,78.5,1.8,21.4,0.3
2014/7/27,4.97,6,24,18.03,78.4,2,22.1,0.4
2014/7/28,5.21,6,24,18.79,78.3,2,20,0.3
2014/7/29,5.21,6,24,18.79,78.3,1.6,21,0.2
2014/7/30,4.77,6,24,17.23,78.3,2.4,21.8,0.4
2014/7/31,5.18,6,24,18.82,78.4,1.8,21.8,0.3
2014/8/1,5.4,6,24,19.6,78.4,2.2,21.8,0.3
2014/8/2,5.37,6,24,19.63,78.5,2.6,22,0.3
2014/8/3,5.37,6,24,19.63,78.5,2.6,21.8,0.3
2014/8/4,4.94,6,24,18.06,78.5,1.8,21.6,0.3
2014/8/5,4.71,6,24,17.29,78.6,2.8,22,0.3
