date,OT,1,2,3,4,5,6,7,8
2017/2/10,59.85,4,24,0.15,13569,12.8,0,0.24,0.25
2017/2/11,59.88,4,24,0.12,13520,12.8,0,0.26,0.2
2017/2/12,59.88,4,24,0.12,13391,12.8,0,0.26,0.2
2017/2/13,59.88,4,24,0.12,13332,12.8,0,0.26,0.2
2017/2/14,59.88,4,24,0.12,13202,12.8,0,0.26,0.2
2017/2/15,59.88,4,24,0.12,13264,12.6,0,0.24,0.2
2017/2/16,59.76,4,23.75,0.24,13176,12.6,0,0.24,0.4
2017/2/17,58.76,4,24,0.24,13248,12.6,0,0.26,0.4
2017/2/18,58.76,4,24,0.24,13180,12.6,0,0.24,0.4
2017/2/19,58.76,4,24,0.24,13262,12.6,0,0.24,0.4
2017/2/20,59.76,4,24,0.24,13330,12.6,0,0.24,0.4
2017/2/21,59.88,4,24,0.12,13278,12.6,0,0.24,0.2
2017/2/22,59.88,4,24,0.12,13378,12.6,0,0.24,0.2
2017/2/23,59.88,4,24,0.12,13137,12.6,0,0.24,0.2
2017/2/24,58.88,4,24,0.12,13390,12.6,0,0.24,0.2
2017/2/25,57.88,4,24,0.12,13407,12.6,0,0.24,0.2
2017/2/26,58.79,4,24,0.21,13310,12.6,0,0.24,0.35
2017/2/27,58.79,4,24,0.21,13518,12.5,0,0.22,0.35
2017/2/28,57.8,4,24,0.2,13690,12.5,0,0.22,0.35
2017/3/1,58.79,4,24,0.21,13367,12.5,0,0.22,0.35
2017/3/2,58.79,4,24,0.21,13041,12.5,0,0.22,0.35
2017/3/3,58.5,4,24,0.5,12824,12.4,0,0.22,0.85
2017/3/4,58.5,4,24,0.5,12893,12.4,0,0.22,0.85
2017/3/5,57.51,4,24,0.49,12801,12.4,0,0.22,0.85
2017/3/6,57.51,4,24,0.49,12809,12.4,0,0.22,0.85
2017/3/7,57.51,4,24,0.49,12809,12.4,0,0.2,0.85
2017/3/8,58.79,4,24,0.21,12887,12.4,0,0.2,0.35
2017/3/9,57.8,4,24,0.2,12841,12.4,0,0.2,0.35
2017/3/10,57.8,4,24,0.2,12726,12.4,0,0.22,0.35
2017/3/11,55.8,4,24,0.2,12777,12.3,0,0.24,0.35
2017/3/12,56.8,4,24,0.2,12898,12.3,0,0.24,0.35
2017/3/13,57.94,4,24,0.06,12680,12.3,0,0.26,0.1
2017/3/14,56.94,4,24,0.06,12590,12.3,0,0.2,0.1
2017/3/15,57.94,4,24,0.06,12585,12.3,0,0.21,0.1
2017/3/16,58.94,4,23.75,0.06,12515,12.3,0,0.21,0.1
2017/3/17,57.94,4,24,0.06,12350,12.3,0,0.21,0.1
2017/3/18,56.94,4,24,0.06,12106,12.3,0,0.22,0.1
2017/3/19,56.94,4,24,0.06,12039,12.3,0,0.22,0.1
2017/3/20,54.94,4,24,0.06,12060,12.2,0,0.22,0.1
2017/3/21,55.94,4,24,0.06,12035,12.2,0,0.22,0.1
2017/3/22,55.94,4,24,0.06,12005,12.2,0,0.22,0.1
2017/3/23,57.62,4,24,0.38,12175,12.2,0,0.2,0.65
2017/3/24,55.64,4,24,0.36,11834,12.2,0,0.2,0.65
2017/3/25,56.63,4,24,0.37,11866,12.1,0,0.19,0.65
2017/3/26,56.63,4,24,0.37,11934,12,0,0.2,0.65
2017/3/27,56.63,4,24,0.37,12003,12,0,0.2,0.65
2017/3/28,56.83,4,24,0.17,11864,12,0,0.2,0.3
2017/3/29,55.83,4,24,0.17,11888,12,0,0.2,0.3
2017/3/30,55.83,4,24,0.17,11785,12,0,0.22,0.3
2017/3/31,56.83,4,24,0.17,11954,12,0,0.22,0.3
2017/4/1,55.83,4,24,0.17,11851,12,0,0.24,0.3
2017/4/2,55.97,4,24,0.03,11818,12,0,0.24,0.05
2017/4/3,57.97,4,24,0.03,11805,12,0,0.24,0.05
2017/4/4,57.97,4,24,0.03,11463,12,0,0.24,0.05
2017/4/5,56.97,4,24,0.03,11770,12,0,0.22,0.05
2017/4/6,58.97,4,24,0.03,11805,12,0,0.22,0.05
2017/4/7,56.99,4,24,0.01,11839,12,0,0.26,0.02
2017/4/8,57.99,4,24,0.01,11863,11.9,0,0.28,0.02
2017/4/9,57.99,4,24,0.01,11793,11.9,0,0.29,0.02
2017/4/10,58.99,4,24,0.01,11862,11.9,0,0.22,0.02
2017/4/11,57.99,4,24,0.01,11690,11.9,0,0.22,0.02
2017/4/12,56.97,4,24,0.03,11620,11.9,0,0.26,0.05
2017/4/13,57.97,4,24,0.03,11876,11.9,0,0.26,0.05
2017/4/14,57.97,4,24,0.03,11668,11.9,0,0.26,0.05
2017/4/15,57.97,4,24,0.03,11804,11.8,0,0.2,0.05
2017/4/16,57.97,4,23.75,0.03,11838,11.8,0,0.2,0.05
2017/4/17,57.97,4,24,0.03,11802,11.8,0,0.18,0.05
2017/4/18,56.97,4,24,0.03,11700,11.8,0,0.18,0.05
2017/4/19,56.97,4,24,0.03,11596,11.8,0,0.2,0.05
2017/4/20,56.97,4,24,0.03,11562,11.8,0,0.2,0.05
2017/4/21,56.97,4,24,0.03,11493,12,0,0.2,0.05
2017/4/22,56.26,4,24,1.74,11512,11.8,0,0.2,3
2017/4/23,56.26,4,24,1.74,11527,11.8,0,0.2,3
2017/4/24,57.23,4,24,1.77,11596,11.8,0,0.24,3
2017/4/25,57.23,4,24,1.77,11575,11.8,0,0.24,3
2017/4/26,57.23,4,24,1.77,11541,11.8,0,0.26,3
2017/4/27,58.97,4,24,0.03,11550,11.8,0,0.27,0.05
2017/4/28,57.97,4,24,0.03,11521,11.8,0,0.29,0.05
2017/4/29,57.97,4,24,0.03,11530,11.8,0,0.24,0.05
2017/4/30,57.97,4,24,0.03,11517,11.8,0,0.23,0.05
2017/5/1,57.97,4,24,0.03,10537,11.8,0,0.23,0.05
2017/5/2,58.44,4,24,0.56,9071,11.8,0,0.25,0.95
2017/5/3,57.45,4,24,0.55,9208,11.8,0,0.25,0.95
2017/5/4,57.45,4,24,0.55,9146,11.8,0,0.27,0.95
2017/5/5,56.46,4,24,0.54,9221,11.8,0,0.28,0.95
2017/5/6,57.45,4,24,0.55,9236,11.8,0,0.26,0.95
2017/5/7,57.85,4,24,0.15,9233,11.8,0,0.24,0.25
2017/5/8,56.86,4,24,0.14,9302,11.8,0,0.24,0.25
2017/5/9,56.86,4,24,0.14,9359,11.8,0,0.24,0.25
2017/5/10,60.85,4,24,0.15,9331,11.8,0,0.24,0.25
2017/5/11,56.86,4,24,0.14,9146,11.8,0,0.26,0.25
2017/5/12,53.59,4,24,0.41,8746,11.7,0,0.25,0.75
2017/5/13,53.59,4,24,0.41,9085,11.7,0,0.24,0.75
2017/5/14,39.76,3,23.75,0.24,6569,14.7,0,0.19,0.6
2017/5/15,34.79,3,24,0.21,6136,14.7,0,0.2,0.6
2017/5/16,34.79,3,24,0.21,6210,14.7,0,0.2,0.6
2017/5/17,33.8,3,24,0.2,6104,14.7,0,0.2,0.6
2017/5/18,34.79,3,24,0.21,6137,14.7,0,0.2,0.6
2017/5/19,34.88,3,24,0.12,6226,14.7,0,0.2,0.35
2017/5/20,35.87,3,24,0.13,6140,14.7,0,0.21,0.35
2017/5/21,28.9,3,18.33,0.1,4784,14.7,0,0.2,0.35
2017/5/22,36.87,3,24,0.13,6218,14.7,0,0.2,0.35
2017/5/23,37.87,3,24,0.13,6230,14.7,0,0.2,0.35
2017/5/24,37.96,3,24,0.04,6211,14.7,0,0.2,0.1
2017/5/25,37.96,3,24,0.04,6180,14.7,0,0.24,0.1
2017/5/26,37.96,3,24,0.04,6107,14.7,0,0.38,0.1
2017/5/27,37.96,3,24,0.04,6210,14.7,0,0.18,0.1
2017/5/28,37.96,3,24,0.04,6217,14.7,0,0.18,0.1
2017/5/29,37.9,3,24,0.1,6193,14.7,0,0.18,0.25
2017/5/30,37.9,3,24,0.1,6183,14.7,0,0.2,0.25
2017/5/31,38.9,3,24,0.1,6157,14.7,0,0.24,0.25
2017/6/1,37.9,3,24,0.1,6137,14.7,0,0.28,0.25
2017/6/2,38.9,3,24,0.1,6248,14.7,0,0.36,0.25
2017/6/3,37.98,3,24,0.02,6254,14.7,0,0.18,0.05
2017/6/4,37.98,3,24,0.02,6294,14.5,0,0.18,0.05
2017/6/5,55.97,4,23.75,0.03,8682,12,0,0.2,0.05
2017/6/6,55.97,4,24,0.03,8814,12,0,0.2,0.05
2017/6/7,56.98,4,24,0.02,8758,11.8,0,0.26,0.03
2017/6/8,30.99,4,12.5,0.01,4380,12,0,0.23,0.03
2017/6/9,47.99,4,20,0.01,7309,12,0,0.19,0.03
2017/6/10,56.98,4,24,0.02,8880,12,0,0.26,0.03
2017/6/11,57.98,4,24,0.02,8736,12,0,0.24,0.03
2017/6/12,56.86,4,24,0.14,9024,12.2,0,0.24,0.25
2017/6/13,56.86,4,24,0.14,9126,12.2,0,0.2,0.25
2017/6/14,56.86,4,24,0.14,9035,12.2,0,0.24,0.25
2017/6/15,57.85,4,24,0.15,9064,12.2,0,0.22,0.25
2017/6/16,57.85,4,24,0.15,8984,12.2,0,0.24,0.25
2017/6/17,56.97,4,24,0.03,9028,12.2,0,0.26,0.05
2017/6/18,54.97,4,24,0.03,8879,12.2,0,0.24,0.05
2017/6/19,54.97,4,24,0.03,8747,12.2,0,0.27,0.05
2017/6/20,54.97,4,24,0.03,8811,12.2,0,0.28,0.05
2017/6/21,54.97,4,24,0.03,8861,12.2,0,0.26,0.05
2017/6/22,54.97,4,24,0.03,8943,12.2,0,0.26,0.05
2017/6/23,55.97,4,24,0.03,9017,12.1,0,0.25,0.05
2017/6/24,55.97,4,24,0.03,9080,12.1,0,0.28,0.05
2017/6/25,56.97,4,24,0.03,8977,12.1,0,0.26,0.05
2017/6/26,56.97,4,23,0.03,8903,12.1,0,0.24,0.05
2017/6/27,51.97,4,22.67,0.03,8259,12.1,0,0.24,0.05
2017/6/28,54.97,4,24,0.03,8771,12.1,0,0.24,0.05
2017/6/29,56.97,4,24,0.03,8911,12.1,0,0.24,0.05
2017/6/30,56.97,4,24,0.03,8942,12.1,0,0.24,0.05
2017/7/1,55.97,4,24,0.03,8946,12,0,0.24,0.05
2017/7/2,56.94,4,24,0.06,8952,12,0,0.26,0.1
2017/7/3,55.94,4,24,0.06,8983,12,0,0.21,0.1
2017/7/4,56.94,4,24,0.06,9241,11.9,0,0.22,0.1
2017/7/5,55.94,4,24,0.06,9126,11.8,0,0.23,0.1
2017/7/6,76.94,5,23.75,0.06,11319,9.7,0,0.22,0.08
2017/7/7,79.92,5,24,0.08,12024,9.9,0,0.22,0.1
2017/7/8,77.88,5,24,0.12,12181,10,0,0.22,0.15
2017/7/9,79.88,5,24,0.12,12110,10,0,0.22,0.15
2017/7/10,81.88,5,24,0.12,12278,10,0,0.22,0.15
2017/7/11,79.88,5,24,0.12,12282,10,0,0.22,0.15
2017/7/12,80.88,5,24,0.12,12225,10,0,0.22,0.15
2017/7/13,79.88,5,24,0.12,12347,10,0,0.22,0.15
2017/7/14,79.84,5,24,0.16,12500,10,0,0.22,0.2
2017/7/15,78.84,5,24,0.16,12457,10,0,0.22,0.2
2017/7/16,77.84,5,23.75,0.16,12449,10,0,0.2,0.2
2017/7/17,78.84,5,24,0.16,12432,10,0,0.2,0.2
2017/7/18,78.84,5,24,0.16,12592,10,0,0.2,0.2
2017/7/19,77.96,5,24,0.04,12625,9.8,0,0.19,0.05
2017/7/20,77.96,5,24,0.04,12468,9.8,0,0.19,0.05
2017/7/21,77.96,5,24,0.04,12454,9.8,0,0.19,0.05
2017/7/22,76.96,5,24,0.04,12357,9.8,0,0.19,0.05
2017/7/23,75.96,5,24,0.04,12255,9.8,0,0.19,0.05
2017/7/24,75.96,5,24,0.04,12348,9.7,0,0.19,0.05
2017/7/25,75.96,5,24,0.04,12388,9.6,0,0.18,0.05
2017/7/26,73.96,5,24,0.04,12109,9.6,0,0.18,0.05
2017/7/27,74.96,5,24,0.04,12033,9.6,0,0.18,0.05
2017/7/28,73.96,5,24,0.04,11926,9.6,0,0.18,0.05
2017/7/29,74.81,5,24,0.19,11971,9.5,0,0.18,0.25
2017/7/30,74.81,5,24,0.19,11865,9.5,0,0.18,0.25
2017/7/31,75.81,5,24,0.19,11991,9.4,0,0.18,0.25
2017/8/1,73.81,5,24,0.19,12067,9.4,0,0.18,0.25
2017/8/2,73.81,5,24,0.19,12010,9.4,0,0.18,0.25
2017/8/3,75.81,5,24,0.19,11967,9.4,0,0.18,0.25
2017/8/4,74.81,5,24,0.19,12133,9.4,0,0.18,0.25
2017/8/5,74.81,5,24,0.19,12187,9.3,0,0.18,0.25
2017/8/6,72.82,5,24,0.18,11983,9.2,0,0.18,0.25
2017/8/7,72.82,5,24,0.18,12131,9.2,0,0.16,0.25
2017/8/8,73.3,5,24,0.7,12046,9.1,0,0.16,0.95
2017/8/9,71.32,5,24,0.68,12023,9.1,0,0.16,0.95
2017/8/10,71.32,5,24,0.68,11947,9.1,0,0.17,0.95
2017/8/11,71.32,5,24,0.68,11840,9.1,0,0.17,0.95
2017/8/12,71.32,5,24,0.68,11657,9.1,0,0.17,0.95
2017/8/13,71.78,5,24,0.22,11689,9,0,0.17,0.3
2017/8/14,69.79,5,24,0.21,11300,9,0,0.17,0.3
2017/8/15,70.79,5,24,0.21,11207,9,0,0.17,0.3
2017/8/16,69.79,5,23.75,0.21,11355,9,0,0.17,0.3
2017/8/17,70.79,5,24,0.21,11296,9,0,0.17,0.3
2017/8/18,69.48,5,24,0.52,11526,9,0,0.17,0.74
2017/8/19,71.47,5,24,0.53,11729,9,0,0.17,0.74
2017/8/20,72.46,5,24,0.54,11701,9,0,0.17,0.74
2017/8/21,71.47,5,24,0.53,11670,9,0,0.18,0.74
2017/8/22,71.47,5,24,0.53,11638,9,0,0.18,0.74
2017/8/23,71.87,5,24,0.13,11760,9,0,0.18,0.18
2017/8/24,71.87,5,24,0.13,11624,9,0,0.18,0.18
2017/8/25,70.87,5,24,0.13,11691,9,0,0.18,0.18
2017/8/26,70.87,5,24,0.13,11540,9,0,0.18,0.18
2017/8/27,70.87,5,24,0.13,11479,9,0,0.17,0.18
2017/8/28,70.93,5,24,0.07,11400,9,0,0.16,0.1
2017/8/29,69.93,5,24,0.07,11232,8.9,0,0.16,0.1
2017/8/30,69.93,5,24,0.07,11188,8.9,0,0.16,0.1
2017/8/31,69.93,5,24,0.07,11220,8.8,0,0.16,0.1
2017/9/1,67.93,5,24,0.07,11139,8.8,0,0.17,0.1
2017/9/2,67.9,5,24,0.1,11127,8.8,0,0.16,0.15
2017/9/3,66.9,5,24,0.1,11128,8.7,0,0.16,0.15
2017/9/4,67.9,5,24,0.1,11093,8.7,0,0.16,0.15
2017/9/5,67.9,5,24,0.1,11076,8.7,0,0.16,0.15
2017/9/6,67.9,5,24,0.1,11159,8.6,0,0.16,0.15
2017/9/7,66.73,5,24,0.27,11066,8.6,0,0.16,0.4
2017/9/8,66.73,5,24,0.27,11081,8.6,0,0.16,0.4
2017/9/9,65.74,5,24,0.26,10949,8.5,0,0.17,0.4
2017/9/10,65.74,5,24,0.26,11101,8.5,0,0.17,0.4
2017/9/11,64.74,5,24,0.26,11149,8.5,0,0.17,0.4
2017/9/12,66.95,5,24,0.05,10920,8.5,0,0.17,0.08
2017/9/13,65.95,5,24,0.05,10851,8.5,0,0.17,0.08
2017/9/14,66.95,5,24,0.05,10975,8.5,0,0.17,0.08
2017/9/15,66.95,5,24,0.05,10972,8.5,0,0.17,0.08
2017/9/16,66.95,5,23.75,0.05,11126,8.4,0,0.18,0.08
2017/9/17,65.8,5,24,0.2,11059,8.4,0,0.17,0.3
2017/9/18,66.8,5,24,0.2,10933,8.4,0,0.17,0.3
2017/9/19,65.8,5,24,0.2,11024,8.4,0,0.17,0.3
2017/9/20,65.8,5,24,0.2,10916,8.4,0,0.17,0.3
2017/9/21,65.8,5,24,0.2,10710,8.4,0,0.18,0.3
2017/9/22,63.5,5,24,1.5,10670,8.3,0,0.19,2.3
2017/9/23,67.41,5,24,1.59,10791,8.9,0,0.16,2.3
2017/9/24,70.34,5,24,1.66,11540,9,0,0.16,2.3
2017/9/25,70.34,5,24,1.66,11553,8.9,0,0.16,2.3
2017/9/26,70.34,5,24,1.66,11592,8.9,0,0.16,2.3
2017/9/27,71.82,5,24,0.18,11917,8.9,0,0.16,0.25
2017/9/28,70.82,5,24,0.18,11631,8.9,0,0.16,0.25
2017/9/29,69.82,5,24,0.18,11606,8.9,0,0.16,0.25
2017/9/30,70.82,5,24,0.18,11643,8.8,0,0.16,0.25
2017/10/1,70.82,5,24,0.18,11703,8.8,0,0.16,0.25
2017/10/2,69.79,5,24,0.21,11738,8.8,0,0.17,0.3
2017/10/3,69.79,5,24,0.21,11921,8.8,0,0.17,0.3
2017/10/4,69.79,5,24,0.21,11949,8.8,0,0.17,0.3
2017/10/5,71.78,5,24,0.22,11812,8.8,0,0.17,0.3
2017/10/6,69.79,5,24,0.21,11743,8.7,0,0.17,0.3
2017/10/7,70.82,5,24,0.18,11685,8.7,0,0.17,0.25
2017/10/8,68.83,5,24,0.17,11846,8.6,0,0.17,0.25
2017/10/9,68.83,5,24,0.17,11965,8.6,0,0.17,0.25
2017/10/10,69.82,5,24,0.18,11894,8.6,0,0.17,0.25
2017/10/11,68.83,5,24,0.17,11748,8.6,0,0.17,0.25
2017/10/12,68.76,5,24,0.24,11800,8.6,0,0.17,0.35
2017/10/13,69.75,5,24,0.25,11890,8.6,0,0.17,0.35
2017/10/14,69.75,5,24,0.25,11750,8.6,0,0.17,0.35
2017/10/15,68.76,5,24,0.24,11599,8.6,0,0.17,0.35
2017/10/16,68.76,5,23.75,0.24,11615,8.6,0,0.17,0.35
2017/10/17,68.79,5,24,0.21,11726,8.6,0,0.17,0.3
2017/10/18,68.79,5,24,0.21,11777,8.6,0,0.17,0.3
2017/10/19,68.79,5,24,0.21,11755,8.6,0,0.17,0.3
2017/10/20,68.79,5,24,0.21,11820,8.6,0,0.17,0.3
2017/10/21,69.79,5,24,0.21,11767,8.5,0,0.17,0.3
2017/10/22,67.86,5,24,0.14,11852,8.5,0,0.17,0.2
2017/10/23,67.86,5,24,0.14,11821,8.5,0,0.17,0.2
2017/10/24,67.86,5,24,0.14,11924,8.5,0,0.17,0.2
2017/10/25,67.86,5,24,0.14,11804,8.5,0,0.17,0.2
2017/10/26,71.86,5,24,0.14,12432,8.9,0,0.17,0.2
2017/10/27,71.64,5,24,0.36,12457,8.9,0,0.17,0.5
2017/10/28,71.64,5,24,0.36,12434,8.9,0,0.17,0.5
2017/10/29,71.64,5,24,0.36,12397,8.9,0,0.17,0.5
2017/10/30,71.64,5,24,0.36,12469,8.9,0,0.17,0.5
2017/10/31,70.64,5,24,0.36,12392,8.8,0,0.17,0.5
2017/11/1,70.57,5,24,0.43,12410,8.8,0,0.17,0.6
2017/11/2,70.57,5,24,0.43,12394,8.8,0,0.17,0.6
2017/11/3,69.58,5,24,0.42,12364,8.8,0,0.17,0.6
2017/11/4,69.58,5,24,0.42,12417,8.7,0,0.17,0.6
2017/11/5,69.58,5,24,0.42,12485,8.7,0,0.17,0.6
2017/11/6,69.61,5,24,0.39,12216,8.7,0,0.17,0.55
2017/11/7,69.61,5,24,0.39,12106,8.7,0,0.17,0.55
2017/11/8,68.62,5,24,0.38,12266,8.7,0,0.17,0.55
2017/11/9,69.61,5,24,0.39,12274,8.6,0,0.17,0.55
2017/11/10,69.61,5,24,0.39,12215,8.6,0,0.17,0.55
2017/11/11,68.37,5,24,0.63,12038,8.6,0,0.17,0.91
2017/11/12,69.36,5,24,0.64,11989,8.6,0,0.17,0.91
2017/11/13,69.36,5,24,0.64,12014,8.6,0,0.17,0.91
2017/11/14,69.36,5,24,0.64,12241,8.5,0,0.17,0.91
2017/11/15,68.37,5,24,0.63,12297,8.5,0,0.17,0.91
2017/11/16,66.7,5,23.75,0.3,12011,8.5,0,0.15,0.45
2017/11/17,67.69,5,24,0.31,12191,8.5,0,0.15,0.45
2017/11/18,66.7,5,24,0.3,12207,8.5,0,0.15,0.45
2017/11/19,67.69,5,24,0.31,12268,8.5,0,0.16,0.45
2017/11/20,66.7,5,24,0.3,12369,8.5,0,0.16,0.45
2017/11/21,67.76,5,24,0.24,12318,8.5,0,0.16,0.35
2017/11/22,67.76,5,24,0.24,12343,8.4,0,0.16,0.35
2017/11/23,66.77,5,24,0.23,12429,8.4,0,0.16,0.35
2017/11/24,66.77,5,24,0.23,12513,8.4,0,0.16,0.35
2017/11/25,66.77,5,24,0.23,12571,8.4,0,0.16,0.35
2017/11/26,67.63,5,24,0.37,12598,8.4,0,0.16,0.55
2017/11/27,67.63,5,24,0.37,12632,8.4,0,0.16,0.55
2017/11/28,67.63,5,24,0.37,12557,8.4,0,0.16,0.55
2017/11/29,66.63,5,24,0.37,12735,7.6,0,0.13,0.55
2017/11/30,66.63,5,24,0.37,12634,7.6,0,0.13,0.55
2017/12/1,64.89,5,24,2.11,12516,7.6,0,0.13,3.15
2017/12/2,63.92,5,24,2.08,12603,7.6,0,0.13,3.15
2017/12/3,64.89,5,24,2.11,12533,7.6,0,0.13,3.15
2017/12/4,63.92,5,24,2.08,12588,7.6,0,0.13,3.15
2017/12/5,64.89,5,24,2.11,12754,7.6,0,0.14,3.15
2017/12/6,64.64,5,24,0.36,12785,7.5,0,0.14,0.55
2017/12/7,64.64,5,24,0.36,12678,7.5,0,0.13,0.55
2017/12/8,64.64,5,24,0.36,12486,7.5,0,0.13,0.55
2017/12/9,64.64,5,24,0.36,12161,7.5,0,0.13,0.55
2017/12/10,63.65,5,24,0.35,12226,7.5,0,0.13,0.55
2017/12/11,63.65,5,24,0.35,12174,7.5,0,0.13,0.55
2017/12/12,51.84,5,24,13.16,12304,7.5,0,0.13,20.25
2017/12/13,51.84,5,24,13.16,12355,7.5,0,0.13,20.25
2017/12/14,51.84,5,24,13.16,12596,7.5,0,0.13,20.25
2017/12/15,52.63,5,24,13.37,12624,7.5,0,0.13,20.25
2017/12/16,53.43,5,23.75,13.57,12662,7.5,0,0.13,20.25
2017/12/17,52.63,5,24,13.37,12736,7.5,0,0.13,20.25
2017/12/18,51.84,5,24,13.16,12782,7.5,0,0.13,20.25
2017/12/19,51.84,5,24,13.16,12164,7.5,0,0.13,20.25
2017/12/20,64.2,5,24,0.8,13044,7.5,0,0.13,1.23
2017/12/21,65.19,5,24,0.81,13239,7.5,0,0.13,1.23
2017/12/22,64.2,5,24,0.8,13114,7.5,0,0.13,1.23
2017/12/23,65.19,5,24,0.81,13312,7.5,0,0.13,1.23
2017/12/24,64.2,5,24,0.8,13279,7.5,0,0.13,1.23
2017/12/25,63.58,5,24,0.42,13304,7.5,0,0.13,0.66
2017/12/26,63.58,5,24,0.42,13456,7.5,0,0.13,0.66
2017/12/27,63.58,5,24,0.42,13634,7.5,0,0.14,0.66
2017/12/28,63.58,5,24,0.42,13662,7.4,0,0.13,0.66
2017/12/29,62.58,5,24,0.42,13704,7.5,0,0.14,0.66
2017/12/30,61.57,5,24,0.43,13620,7.5,0,0.14,0.69
2017/12/31,62.57,5,24,0.43,13199,7.4,0,0.14,0.69
2018/1/1,61.57,5,24,0.43,13054,7.5,0,0.14,0.69
2018/1/2,63.56,5,24,0.44,13124,7.4,0,0.14,0.69
2018/1/3,61.57,5,24,0.43,13344,7.5,0,0.14,0.69
2018/1/4,62.65,5,24,0.35,13680,7.3,0,0.14,0.56
2018/1/5,62.65,5,24,0.35,13728,7.5,0,0.14,0.56
2018/1/6,62.65,5,24,0.35,13811,7.3,0,0.14,0.56
2018/1/7,61.65,5,24,0.35,14112,7.3,0,0.14,0.56
2018/1/8,61.65,5,24,0.35,14154,7.3,0,0.14,0.56
2018/1/9,61.35,5,24,0.65,14573,7.3,0,0.14,1.05
2018/1/10,61.35,5,24,0.65,14417,7.3,0,0.14,1.05
2018/1/11,60.36,5,24,0.64,14521,7.3,0,0.14,1.05
2018/1/12,61.35,5,24,0.65,14474,7.3,0,0.13,1.05
2018/1/13,61.35,5,24,0.65,13682,7.2,0,0.13,1.05
2018/1/14,61.35,5,24,0.65,13277,7.2,0,0.13,1.05
2018/1/15,60.38,5,24,0.62,13487,7.2,0,0.13,1.01
2018/1/16,62.36,5,23.75,0.64,13514,7.2,0,0.13,1.01
2018/1/17,63.35,5,24,0.65,14224,7.2,0,0.13,1.01
2018/1/18,63.35,5,24,0.65,14263,7.2,0,0.13,1.01
2018/1/19,63.35,5,24,0.65,14375,7.2,0,0.14,1.01
2018/1/20,62.9,5,24,0.1,14448,7.2,0,0.13,0.16
2018/1/21,62.9,5,24,0.1,14445,7.2,0,0.13,0.16
2018/1/22,61.9,5,24,0.1,14125,7.2,0,0.14,0.16
2018/1/23,61.9,5,24,0.1,14176,7.2,0,0.13,0.16
2018/1/24,61.9,5,24,0.1,14088,7.2,0,0.13,0.16
2018/1/25,60.8,5,24,0.2,13972,7.2,0,0.14,0.33
2018/1/26,61.8,5,24,0.2,13968,7.2,0,0.14,0.33
2018/1/27,62.79,5,24,0.21,14440,7.2,0,0.14,0.33
2018/1/28,62.79,5,24,0.21,14519,7.2,0,0.14,0.33
2018/1/29,62.79,5,24,0.21,14716,7.2,0,0.14,0.33
2018/1/30,61.88,5,24,0.12,15030,7.2,0,0.14,0.19
2018/1/31,62.88,5,24,0.12,15263,7.2,0,0.14,0.19
2018/2/1,61.88,5,24,0.12,15290,7.2,0,0.14,0.19
2018/2/2,60.88,5,24,0.12,15392,7.2,0,0.14,0.19
2018/2/3,61.88,5,24,0.12,15140,7.2,0,0.14,0.19
2018/2/4,61.76,5,24,0.24,14290,7.2,0,0.14,0.39
2018/2/5,60.76,5,24,0.24,14680,7.2,0,0.14,0.39
2018/2/6,60.76,5,24,0.24,14734,7.2,0,0.14,0.39
2018/2/7,60.76,5,24,0.24,14554,7.2,0,0.14,0.39
2018/2/8,61.76,5,24,0.24,14352,7.2,0,0.14,0.39
2018/2/9,60.82,5,24,0.18,13932,7.2,0,0.14,0.29
2018/2/10,59.83,5,24,0.17,14100,7.2,0,0.14,0.29
2018/2/11,60.82,5,24,0.18,14125,7.2,0,0.13,0.29
2018/2/12,59.83,5,24,0.17,15125,7.2,0,0.14,0.29
2018/2/13,61.82,5,24,0.18,15116,7.2,0,0.14,0.29
2018/2/14,60.86,5,24,0.14,15721,7.2,0,0.14,0.23
2018/2/15,60.86,5,24,0.14,15498,7.2,0,0.14,0.23
2018/2/16,60.86,5,23.75,0.14,15468,7.1,0,0.13,0.23
2018/2/17,60.86,5,24,0.14,14810,7.1,0,0.13,0.23
2018/2/18,60.86,5,24,0.14,14122,7.1,0,0.13,0.23
2018/2/19,60.86,5,24,0.14,13822,7,0,0.13,0.23
2018/2/20,60.02,5,24,0.14,13212,6.8,0,0.13,0.23
2018/2/21,59.78,5,24,0.22,13202,6.5,0,0.13,0.36
2018/2/22,60.78,5,24,0.22,12963,6.5,0,0.13,0.36
2018/2/23,57.79,5,24,0.21,13214,6.5,0,0.13,0.36
2018/2/24,55.8,5,24,0.2,13022,6.5,0,0.13,0.36
2018/2/25,57.79,5,24,0.21,13366,6.5,0,0.13,0.36
2018/2/26,58.85,5,24,0.15,13120,6.5,0,0.13,0.25
2018/2/27,58.85,5,24,0.15,13184,6.5,0,0.13,0.25
2018/2/28,58.85,5,24,0.15,13207,6.5,0,0.13,0.25
2018/3/1,59.85,5,24,0.15,13307,6.5,0,0.13,0.25
2018/3/2,58.85,5,24,0.15,13565,6.5,0,0.13,0.25
2018/3/3,58.81,5,24,0.19,13337,6.6,0,0.13,0.33
2018/3/4,58.81,5,24,0.19,13520,6.6,0,0.13,0.33
2018/3/5,58.81,5,24,0.19,10960,6.6,0,0.12,0.33
2018/3/6,57.81,5,24,0.19,10200,6.6,0,0.12,0.33
