date,OT,1,2,3,4,5,6,7,8
2017/10/16,51.71,2.5,24,0.29,7448,18.8,6.7,0.25,0.55
2017/10/17,52.88,2.5,24,0.12,7386,18.8,6.7,0.25,0.22
2017/10/18,54.4,2.5,24,0.6,7334,18.7,6.7,0.25,1.09
2017/10/19,54.93,2.5,24,0.07,7315,18.6,6.7,0.25,0.13
2017/10/20,51.93,2.5,24,0.07,7292,18.4,6.7,0.25,0.13
2017/10/21,51.93,2.5,24,0.07,7165,18.3,6.8,0.25,0.13
2017/10/22,51.93,2.5,24,0.07,7195,18.2,6.8,0.25,0.13
2017/10/23,51.93,2.5,24,0.07,7099,18.2,6.8,0.25,0.13
2017/10/24,49.45,2.5,24,1.55,7064,18.2,6.8,0.23,3.04
2017/10/25,50.42,2.5,24,1.58,7100,18,6.9,0.23,3.04
2017/10/26,51.39,2.5,24,1.61,7054,18,6.9,0.23,3.04
2017/10/27,50.42,2.5,24,1.58,7066,18,6.9,0.2,3.04
2017/10/28,50.42,2.5,24,1.58,6982,18,6.9,0.21,3.04
2017/10/29,49.29,2.5,24,0.71,6892,18,6.9,0.21,1.41
2017/10/30,51.27,2.5,24,0.73,6846,17.9,6.9,0.21,1.41
2017/10/31,51.27,2.5,24,0.73,6774,17.9,6.9,0.21,1.41
2017/11/1,50.28,2.5,24,0.72,6752,17.9,7,0.21,1.41
2017/11/2,51.27,2.5,24,0.73,6743,17.9,7,0.21,1.41
2017/11/3,50.85,2.5,24,0.15,6699,17.8,7,0.21,0.3
2017/11/4,48.85,2.5,24,0.15,6708,17.7,7,0.2,0.3
2017/11/5,49.85,2.5,24,0.15,6610,17.3,7.2,0.2,0.3
2017/11/6,48.85,2.5,24,0.15,6643,17.2,7.2,0.2,0.3
2017/11/7,50.85,2.5,24,0.15,6500,17.2,7.2,0.2,0.3
2017/11/8,50.87,2.5,24,0.13,6460,17,7.2,0.22,0.25
2017/11/9,51.87,2.5,24,0.13,6510,17,7.2,0.2,0.25
2017/11/10,50.87,2.5,24,0.13,6480,17,7.2,0.2,0.25
2017/11/11,52.87,2.5,24,0.13,6420,17,7.2,0.2,0.25
2017/11/12,49.87,2.5,24,0.13,6480,17,7.2,0.2,0.25
2017/11/13,51.87,2.5,24,0.13,6390,17,7.2,0.2,0.25
2017/11/14,52.87,2.5,24,0.13,6510,17,7.2,0.2,0.25
2017/11/15,50.87,2.5,24,0.13,6360,17,7.2,0.2,0.25
2017/11/16,49.87,2.5,23.75,0.13,6359,17,7.2,0.2,0.25
2017/11/17,50.87,2.5,24,0.13,6362,16.9,7.2,0.2,0.25
2017/11/18,49.87,2.5,24,0.13,6336,16.8,7.2,0.2,0.25
2017/11/19,49.87,2.5,24,0.13,6332,16.8,7.2,0.2,0.25
2017/11/20,51.87,2.5,24,0.13,6313,16.7,7.2,0.2,0.25
2017/11/21,50.87,2.5,24,0.13,6225,16.6,7.2,0.21,0.25
2017/11/22,50.87,2.5,24,0.13,6273,16.6,7.2,0.21,0.25
2017/11/23,49.92,2.5,24,0.08,6256,16.5,7.2,0.25,0.15
2017/11/24,49.92,2.5,24,0.08,6226,16.4,7.2,0.25,0.15
2017/11/25,50.92,2.5,24,0.08,6208,16.4,7.2,0.26,0.15
2017/11/26,50.92,2.5,24,0.08,6216,16.4,7.2,0.27,0.15
2017/11/27,49.92,2.5,24,0.08,6199,16.3,7.2,0.3,0.15
2017/11/28,51.9,2.5,24,0.1,6192,16.3,7.2,0.3,0.2
2017/11/29,49.9,2.5,24,0.1,6239,16.1,7.3,0.28,0.2
2017/11/30,49.9,2.5,24,0.1,6289,16,6.8,0.26,0.2
2017/12/1,50.9,2.5,24,0.1,6284,16,6.8,0.26,0.2
2017/12/2,49.9,2.5,24,0.1,6255,15.8,6.8,0.27,0.2
2017/12/3,48.84,2.5,24,0.16,6249,15.8,6.8,0.28,0.32
2017/12/4,49.84,2.5,24,0.16,6253,15.8,6.9,0.3,0.32
2017/12/5,49.84,2.5,24,0.16,6220,15.8,6.9,0.34,0.32
2017/12/6,49.84,2.5,24,0.16,6168,15.9,6.9,0.36,0.32
2017/12/7,49.84,2.5,24,0.16,6195,15.9,6.9,0.37,0.32
2017/12/8,49.84,2.5,24,0.16,6185,15.9,6.9,0.39,0.32
2017/12/9,51.83,2.5,24,0.17,6141,15.1,7,0.43,0.32
2017/12/10,48.83,2.5,24,1.17,6094,15.3,7,0.43,2.34
2017/12/11,49.81,2.5,24,1.19,6100,15.3,7,0.48,2.34
2017/12/12,49.81,2.5,24,1.19,6077,15.3,7,0.48,2.34
2017/12/13,49.81,2.5,24,1.19,6161,15.3,7,0.46,2.34
2017/12/14,48.83,2.5,24,1.17,6038,15.3,7,0.4,2.34
2017/12/15,48.07,2.5,24,0.93,6043,15.3,7,0.4,1.9
2017/12/16,48.07,2.5,23.75,0.93,5955,16,7,0.45,1.9
2017/12/17,48.07,2.5,24,0.93,6041,15.3,7,0.47,1.9
2017/12/18,49.05,2.5,23.75,0.95,5876,15.4,7,0.56,1.9
2017/12/19,50.03,2.5,24,0.97,5990,15.3,7,0.56,1.9
2017/12/20,47.53,2.5,24,0.47,6052,15.3,7,0.58,0.97
2017/12/21,54.47,2.5,24,0.53,6154,15.3,7,0.45,0.97
2017/12/22,50.51,2.5,23.75,0.49,6012,15.5,7,0.25,0.97
2017/12/23,49.51,2.5,24,0.49,6059,15.5,7,0.27,0.97
2017/12/24,46.54,2.5,24,0.46,5990,15.5,7.2,0.34,0.97
2017/12/25,48.41,2.5,24,0.59,5992,15.5,7.2,0.32,1.21
2017/12/26,49.39,2.5,24,0.61,6030,15,7.2,0.35,1.21
2017/12/27,50.38,2.5,24,0.62,6061,15,7.2,0.35,1.21
2017/12/28,49.39,2.5,24,0.61,6168,15.2,7.2,0.35,1.21
2017/12/29,48.41,2.5,24,0.59,5946,15.2,7.2,0.43,1.21
2017/12/30,46.29,2.5,24,0.71,5459,15,7.2,0.43,1.51
2017/12/31,48.41,2.5,24,0.59,5998,15,7.2,0.27,1.21
2018/1/1,48.41,2.5,24,0.59,5935,15,7.2,0.3,1.21
2018/1/2,48.41,2.5,24,0.59,5990,15,7.2,0.32,1.21
2018/1/3,50.38,2.5,24,0.62,5980,15,7.2,0.4,1.21
2018/1/4,48.41,2.5,24,0.59,5922,15,7.2,0.47,1.21
2018/1/5,48.41,2.5,24,0.59,5869,15,7.2,0.47,1.21
2018/1/6,46.94,2.5,24,1.06,5890,15,7.2,0.57,2.21
2018/1/7,46.94,2.5,24,1.06,5889,15,7.2,0.5,2.21
2018/1/8,46.94,2.5,24,1.06,5889,15,7.2,0.56,2.21
2018/1/9,47.5,2.5,24,1.5,5930,15,7.2,0.54,3.07
2018/1/10,46.53,2.5,24,1.47,5881,15,7.2,0.58,3.07
2018/1/11,47.5,2.5,24,1.5,5912,15,7.2,0.43,3.07
2018/1/12,48.46,2.5,24,1.54,5906,15,7.2,0.23,3.07
2018/1/13,48.46,2.5,24,1.54,5875,15,7.2,0.22,3.07
2018/1/14,46.62,2.5,24,2.38,5909,15,7.2,0.24,4.86
2018/1/15,46.62,2.5,24,2.38,5898,15,7.2,0.25,4.86
2018/1/16,47.57,2.5,23.75,2.43,5927,15,7.2,0.28,4.86
2018/1/17,47.57,2.5,24,2.43,5911,15,7.2,0.31,4.86
2018/1/18,46.62,2.5,24,2.38,5932,15,7.3,0.34,4.86
2018/1/19,47.57,2.5,24,2.43,5937,15,7.3,0.38,4.86
2018/1/20,49.47,2.5,24,2.53,6682,15,7.3,0.41,4.86
2018/1/21,48.48,2.5,24,1.52,5674,15,7.3,0.42,3.03
2018/1/22,48.48,2.5,24,1.52,5709,15,7.4,0.41,3.03
2018/1/23,49.45,2.5,24,1.55,5756,15,7.4,0.38,3.03
2018/1/24,48.48,2.5,24,1.52,5828,15,7.4,0.4,3.03
2018/1/25,48.48,2.5,24,1.52,5940,15,7.4,0.4,3.03
2018/1/26,48.48,2.5,24,1.52,5924,15,7.4,0.52,3.03
2018/1/27,48.48,2.5,24,1.52,5905,15,7.4,0.63,3.03
2018/1/28,29.03,2.5,24,21.97,5931,15,7.4,0.34,43.08
2018/1/29,29.03,2.5,24,21.97,5949,15,7.4,0.4,43.08
2018/1/30,28.46,2.5,24,21.54,5998,15,7.4,0.48,43.08
2018/1/31,28.46,2.5,24,21.54,6013,15,7.4,0.67,43.08
2018/2/1,28.46,2.5,24,21.54,6034,14.8,7.5,0.38,43.08
2018/2/2,28.46,2.5,24,21.54,5992,14.8,7.5,0.42,43.08
2018/2/3,28.46,2.5,24,21.54,5984,14.8,7.5,0.42,43.08
2018/2/4,31.07,2.5,24,18.93,5964,15,7.5,0.42,37.85
2018/2/5,30.45,2.5,24,18.55,5957,15,7.6,0.42,37.85
2018/2/6,30.45,2.5,24,18.55,5948,15,7.6,0.42,37.85
2018/2/7,29.83,2.5,24,18.17,5932,15,7.6,0.45,37.85
2018/2/8,29.83,2.5,24,18.17,5913,15,7.6,0.48,37.85
2018/2/9,46.3,2.5,24,2.7,5897,15,7.6,0.48,5.51
2018/2/10,46.3,2.5,24,2.7,5854,15,7.6,0.38,5.51
2018/2/11,45.36,2.5,24,2.64,5879,15,7.6,0.35,5.51
2018/2/12,45.81,2.5,24,3.19,5867,15,7.6,0.35,6.51
2018/2/13,45.81,2.5,24,3.19,5853,15,7.6,0.35,6.51
2018/2/14,45.81,2.5,24,3.19,5848,15,7.6,0.35,6.51
2018/2/15,34.21,2.5,24,14.79,5874,15,7.6,0.35,30.19
2018/2/16,34.21,2.5,23.75,14.79,5867,15,7.6,0.35,30.19
2018/2/17,34.21,2.5,24,14.79,5867,15,7.6,0.35,30.19
2018/2/18,33.51,2.5,24,14.49,5852,15,7.6,0.35,30.19
2018/2/19,34.9,2.5,24,15.1,5659,15,7.6,0.35,30.19
2018/2/20,34.29,2.5,24,14.83,5675,15,7.6,0.35,30.19
2018/2/21,34.21,2.5,24,14.79,5979,15,7.6,0.35,30.19
2018/2/22,32.87,2.5,24,15.13,5832,15,7.6,0.35,31.53
2018/2/23,33.55,2.5,24,15.45,5860,15,7.6,0.35,31.53
2018/2/24,34.23,2.5,24,15.77,5854,15,7.6,0.35,31.53
2018/2/25,34.23,2.5,24,15.77,5856,15,7.6,0.35,31.53
2018/2/26,34.92,2.5,24,16.08,5836,15.3,7.6,0.35,31.53
2018/2/27,32.87,2.5,24,15.13,5630,15.3,7.6,0.3,31.53
2018/2/28,33.55,2.5,24,15.45,6025,15.3,7.6,0.3,31.53
2018/3/1,32.65,2.5,24,14.35,5872,15.3,7.6,0.3,30.53
2018/3/2,35.43,2.5,24,15.57,5797,15.3,7.8,0.3,30.53
2018/3/3,32.65,2.5,24,14.35,5802,15.3,7.8,0.3,30.53
2018/3/4,34.73,2.5,24,15.27,5810,15.3,7.8,0.3,30.53
2018/3/5,33.35,2.5,24,14.65,5803,15.3,7.8,0.25,30.53
2018/3/6,34.73,2.5,24,15.27,5777,15.3,7.9,0.25,30.53
2018/3/7,33.35,2.5,24,14.65,5782,15.3,7.9,0.25,30.53
2018/3/8,33.83,2.5,24,14.17,5765,15.33,7.9,0.23,29.53
2018/3/9,33.83,2.5,24,14.17,5780,15.33,7.9,0.23,29.53
2018/3/10,34.53,2.5,24,14.47,5743,15.2,7.9,0.23,29.53
2018/3/11,35.23,2.5,24,14.77,5716,15.3,7.9,0.23,29.53
2018/3/12,34.53,2.5,24,14.47,5756,15.3,7.9,0.23,29.53
2018/3/13,33.83,2.5,24,14.17,5756,15.2,7.9,0.23,29.53
2018/3/14,35.23,2.5,24,14.77,5760,15.2,8,0.23,29.53
2018/3/15,35.73,2.5,24,14.27,5752,15.2,8,0.22,28.53
2018/3/16,35.02,2.5,23.75,13.98,5650,15.2,8,0.22,28.53
2018/3/17,35.02,2.5,24,13.98,5721,15.2,8,0.21,28.53
2018/3/18,35.73,2.5,24,14.27,5737,15.2,8,0.22,28.53
2018/3/19,35.02,2.5,24,13.98,5715,15.2,8,0.22,28.53
2018/3/20,35.02,2.5,24,13.98,5728,15.2,8,0.22,28.53
2018/3/21,35.02,2.5,24,13.98,5732,15.2,8,0.22,28.53
2018/3/22,36.23,2.5,24,13.77,5730,15.2,8,0.22,27.53
2018/3/23,35.51,2.5,24,13.49,5748,15.2,8,0.22,27.53
2018/3/24,35.51,2.5,24,13.49,5743,15.2,8,0.22,27.53
2018/3/25,45.8,2.5,24,3.2,5740,15.2,8,0.22,6.54
2018/3/26,46.73,2.5,24,3.27,5736,15.2,8,0.22,6.54
2018/3/27,45.8,2.5,24,3.2,5723,15.2,8,0.22,6.54
2018/3/28,44.86,2.5,24,3.14,5724,15.2,8,0.22,6.54
2018/3/29,44.86,2.5,24,3.14,5676,15.2,8,0.22,6.54
2018/3/30,46.73,2.5,24,3.27,5648,15.2,8,0.22,6.54
2018/3/31,44.86,2.5,24,3.14,5712,15.2,8,0.22,6.54
2018/4/1,44.99,2.5,24,3.01,5721,15,8,0.22,6.27
2018/4/2,46.86,2.5,24,3.14,5719,15.2,8,0.2,6.27
2018/4/3,45.93,2.5,24,3.07,5629,15.2,8,0.2,6.27
2018/4/4,47.8,2.5,24,3.2,5669,15.2,8,0.2,6.27
2018/4/5,46.86,2.5,24,3.14,5656,15.2,8,0.2,6.27
2018/4/6,47.8,2.5,24,3.2,5638,15,8,0.2,6.27
2018/4/7,44.99,2.5,24,3.01,5643,15,8,0.2,6.27
2018/4/8,44.99,2.5,24,3.01,5601,15,8,0.2,6.27
2018/4/9,45.93,2.5,24,3.07,5611,15.2,8,0.2,6.27
2018/4/10,42.79,2.5,24,6.21,5696,15.2,8,0.2,12.67
2018/4/11,41.05,2.5,24,5.95,5502,15.2,8,0.2,12.67
2018/4/12,41.92,2.5,24,6.08,5532,15,8,0.2,12.67
2018/4/13,42.79,2.5,24,6.21,5545,15,8,0.2,12.67
2018/4/14,42.79,2.5,24,6.21,5586,15,8,0.2,12.67
2018/4/15,41.05,2.5,24,5.95,5580,15,8,0.2,12.67
2018/4/16,41.05,2.5,24,5.95,5602,15,8,0.2,12.67
2018/4/17,32.75,2.5,24,15.25,5585,15,8,0.2,31.78
2018/4/18,31.38,2.5,24,14.62,5702,15,8,0.2,31.78
2018/4/19,32.06,2.5,24,14.94,5622,15,8,0.2,31.78
2018/4/20,37.82,2.5,24,9.18,5566,15,8,0.2,19.54
